state,city,total_revenue,order_count,aov
Maharashtra,Narasaraopet,5310041.31,97,54742.69391752577
Maharashtra,Nashik,5441411.5200000005,85,64016.60611764706
Maharashtra,Navi Mumbai,4992600.1,107,46659.814018691584
Maharashtra,Nellore,4246838.88,94,45179.1370212766
Maharashtra,New Delhi,5037403.04,81,62190.16098765432
Maharashtra,Nizamabad,4600136.26,84,54763.5269047619
Maharashtra,Noida,926115.5,28,33075.55357142857
Maharashtra,North Dumdum,3461978.83,51,67881.93784313726
Maharashtra,Ongole,4340470.4,85,51064.35764705883
Maharashtra,Orai,3790984.59,83,45674.51313253012
Maharashtra,Ozhukarai,3101052.53,65,47708.50046153846
Maharashtra,Pali,4891985.82,89,54966.13280898877
Maharashtra,Pallavaram,3429386.2,61,56219.445901639345
Maharashtra,Panchkula,4454212.57,61,73019.87819672131
Maharashtra,Panihati,3115321.91,55,56642.21654545455
Maharashtra,Panipat,2985629.09,62,48155.3079032258
Maharashtra,Panvel,3714587.5700000003,47,79033.77808510639
Maharashtra,Parbhani,3202614.14,59,54281.59559322034
Maharashtra,Patiala,2973534.59,74,40182.89986486486
Maharashtra,Patna,3295748.77,76,43365.115394736844
Maharashtra,Phagwara,6359239.37,83,76617.34180722892
Maharashtra,Phusro,2061273.58,38,54244.04157894737
Maharashtra,Pimpri-Chinchwad,4635365.54,78,59427.763333333336
Maharashtra,Pondicherry,2404812.66,44,54654.83318181818
Maharashtra,Proddatur,3955092.44,79,50064.461265822785
Maharashtra,Pudukkottai,2266549.85,31,73114.51129032258
Maharashtra,Pune,4709255.99,80,58865.699875000006
Maharashtra,Purnia,4215369.12,76,55465.383157894736
Maharashtra,Raebareli,2496901.5,57,43805.28947368421
Maharashtra,Raichur,4465355.53,75,59538.07373333334
Maharashtra,Raiganj,5932608.15,94,63112.85265957447
Maharashtra,Raipur,3640730.73,72,50565.70458333333
Maharashtra,Rajahmundry,4210343.7,93,45272.51290322581
Maharashtra,Rajkot,1613916.8,33,48906.5696969697
Maharashtra,Rajpur Sonarpur,4513828.89,92,49063.3575
Maharashtra,Ramagundam,3276632.33,53,61823.25150943396
Maharashtra,Ramgarh,3241749.68,71,45658.446197183104
Maharashtra,Rampur,3859521.99,97,39788.88649484536
Maharashtra,Ranchi,9711172.07,143,67910.29419580419
Maharashtra,Ratlam,2247500.3,41,54817.08048780487
Maharashtra,Raurkela Industrial Township,3985882.14,85,46892.731058823534
Maharashtra,Rewa,4046256.2600000002,82,49344.58853658537
Maharashtra,Rohtak,4341198.76,106,40954.70528301886
Maharashtra,Rourkela,2988423.11,50,59768.462199999994
Maharashtra,Sagar,3914053.29,61,64164.80803278689
Maharashtra,Saharanpur,2565289.81,41,62568.04414634147
Maharashtra,Saharsa,3142683.89,67,46905.72970149254
Maharashtra,Salem,3631414.34,88,41266.072045454544
Maharashtra,Sambalpur,5719945.34,115,49738.65513043478
Maharashtra,Sambhal,5624008.21,120,46866.73508333333
Maharashtra,Sangli-Miraj & Kupwad,8603532.8,148,58131.978378378386
Maharashtra,Sasaram,7551944.2,114,66245.12456140351
Maharashtra,Satara,9640639.4,147,65582.58095238096
Maharashtra,Satna,4520854.74,92,49139.72543478261
Maharashtra,Secunderabad,3771774.21,63,59869.43190476191
Maharashtra,Serampore,3782058.07,92,41109.32684782609
Maharashtra,Shahjahanpur,3800836.11,47,80868.85340425532
Maharashtra,Shimla,3743803.84,63,59425.457777777774
Maharashtra,Shimoga,5831028.17,75,77747.04226666667
Maharashtra,Shivpuri,2865387.91,70,40934.113000000005
Maharashtra,Sikar,4413736.11,78,56586.360384615386
Maharashtra,Silchar,3592894.1,65,55275.29384615385
Maharashtra,Siliguri,826735.41,37,22344.20027027027
Maharashtra,Singrauli,5756487.28,77,74759.57506493507
Maharashtra,Sirsa,3085120.28,42,73455.24476190476
Maharashtra,Siwan,3947377.94,65,60728.89138461538
Maharashtra,Solapur,5347412.5600000005,76,70360.69157894737
Maharashtra,Sonipat,1469975.49,17,86469.14647058824
Maharashtra,South Dumdum,3616369.63,67,53975.66611940298
Maharashtra,Sri Ganganagar,3697492.7199999997,87,42499.916321839075
Maharashtra,Srikakulam,2015525.47,42,47988.70166666667
Maharashtra,Srinagar,2399826.37,50,47996.5274
Maharashtra,Sultan Pur Majra,4736736.3,86,55078.32906976744
Maharashtra,Surat,2870897.08,59,48659.272542372884
Maharashtra,Surendranagar Dudhrej,6534484.95,152,42990.03256578947
Maharashtra,Suryapet,5791542.600000001,86,67343.51860465117
Maharashtra,Tadepalligudem,4213682.35,89,47344.745505617975
Maharashtra,Tadipatri,4863553.05,77,63163.02662337662
Maharashtra,Tenali,2748373.09,63,43624.96968253968
Maharashtra,Tezpur,4944042.15,87,56828.07068965518
Maharashtra,Thane,6138988.65,134,45813.348134328364
Maharashtra,Thanjavur,1083299.96,30,36109.99866666667
Maharashtra,Thiruvananthapuram,5241050.24,85,61659.4145882353
Maharashtra,Thoothukudi,5138673.78,129,39834.68046511628
Maharashtra,Thrissur,1141188.41,32,35662.1378125
Maharashtra,Tinsukia,1006584.4099999999,23,43764.53956521739
Maharashtra,Tiruchirappalli,8634425.98,127,67987.60614173229
Maharashtra,Tirunelveli,2070186.19,37,55950.97810810811
Maharashtra,Tirupati,5192124.28,99,52445.6997979798
Maharashtra,Tiruppur,2433741.19,49,49668.187551020404
Maharashtra,Tiruvottiyur,1519811.4,39,38969.52307692308
Maharashtra,Tumkur,3510048.65,59,59492.35
Maharashtra,Udaipur,3654915.65,89,41066.46797752809
Maharashtra,Udupi,6238932.03,90,69321.467
Maharashtra,Ujjain,4167826.58,92,45302.46282608696
Maharashtra,Ulhasnagar,2946145.21,71,41495.00295774648
Maharashtra,Uluberia,5137940.18,99,51898.38565656565
Maharashtra,Unnao,3553832.71,69,51504.82188405797
Maharashtra,Vadodara,3981681.14,88,45246.376590909094
Maharashtra,Varanasi,5082532.24,100,50825.322400000005
Maharashtra,Vasai-Virar,525230.72,18,29179.484444444442
Maharashtra,Vellore,3056256.11,89,34339.95629213483
Maharashtra,Vijayanagaram,3667161.52,69,53147.2684057971
Maharashtra,Vijayawada,3016183.89,59,51121.76084745763
Maharashtra,Visakhapatnam,5445168.35,119,45757.71722689075
Maharashtra,Warangal,5220488.1,110,47458.98272727273
Maharashtra,Yamunanagar,3447271.35,39,88391.57307692307
Punjab,Adoni,717740.61,30,23924.686999999998
Punjab,Ahmedabad,440439.14999999997,14,31459.939285714285
Punjab,Ahmednagar,1052162.45,13,80935.57307692307
Punjab,Aizawl,2097469.65,39,53781.27307692308
Punjab,Ajmer,479693.99,13,36899.53769230769
Punjab,Akola,1813928.3800000001,34,53350.83470588236
Punjab,Alappuzha,1532482.44,29,52844.222068965515
Punjab,Aligarh,101885.04,6,16980.84
Punjab,Allahabad,391118.66,7,55874.09428571428
Punjab,Alwar,991301.48,21,47204.83238095238
Punjab,Amaravati,1324652.77,19,69718.56684210527
Punjab,Ambarnath,310706.63,9,34522.95888888889
Punjab,Ambattur,1850921.05,33,56088.51666666667
Punjab,Amravati,175584.59,9,19509.39888888889
Punjab,Amritsar,1373969.54,28,49070.34071428572
Punjab,Amroha,1560180.59,27,57784.4662962963
Punjab,Anand,2584721.72,55,46994.940363636364
Punjab,Anantapur,1204999.46,28,43035.695
Punjab,Anantapuram,1477034.58,28,52751.235
Punjab,Arrah,1677687.22,33,50839.00666666667
Punjab,Asansol,2861580.23,52,55030.38903846154
Punjab,Aurangabad,1662586.5899999999,19,87504.55736842104
Punjab,Avadi,1650162.61,29,56902.15896551724
Punjab,Bahraich,427153.5,17,25126.676470588234
Punjab,Ballia,1950042.13,18,108335.67388888888
Punjab,Bally,290048.59,14,20717.75642857143
Punjab,Baranagar,977511.99,21,46548.19
Punjab,Bardhaman,955798.83,16,59737.426875
Punjab,Bareilly,1459925.8,24,60830.24166666667
Punjab,Bathinda,1113937.96,36,30942.72111111111
Punjab,Begusarai,573454.67,7,81922.09571428572
Punjab,Belgaum,2373825.31,30,79127.51033333334
Punjab,Bellary,2348755.76,38,61809.36210526315
Punjab,Berhampore,2124336.87,26,81705.26423076923
Punjab,Berhampur,527508.16,6,87918.02666666667
Punjab,Bettiah,605241.72,12,50436.81
Punjab,Bhagalpur,1188671.27,17,69921.83941176471
Punjab,Bharatpur,371693.69999999995,10,37169.369999999995
Punjab,Bhatpara,352463.43,8,44057.92875
Punjab,Bhavnagar,4137756.87,42,98518.02071428571
Punjab,Bhilai,3189730.23,50,63794.6046
Punjab,Bhilwara,747777.23,14,53412.65928571428
Punjab,Bhimavaram,2370856.07,30,79028.53566666666
Punjab,Bhind,1469116.46,30,48970.54866666666
Punjab,Bhiwandi,472405.43,16,29525.339375
Punjab,Bhiwani,651679.25,14,46548.517857142855
Punjab,Bhopal,700019.69,19,36843.14157894737
Punjab,Bhusawal,513302.91,9,57033.65666666666
Punjab,Bidar,274880.72,12,22906.726666666666
Punjab,Bidhannagar,2539256.06,33,76947.15333333334
Punjab,Bihar Sharif,1647371.33,27,61013.752962962964
Punjab,Bikaner,269919.24,9,29991.026666666665
Punjab,Bilaspur,2891959.33,53,54565.270377358494
Punjab,Bokaro,1081664.85,30,36055.495
Punjab,Bongaigaon,420525.29,2,210262.645
Punjab,Bulandshahr,3258615.77,20,162930.7885
Punjab,Burhanpur,1175004.46,19,61842.34
Punjab,Buxar,1069934.14,19,56312.32315789473
Punjab,Chandigarh,420302.11,19,22121.163684210525
Punjab,Chapra,1143459.98,14,81675.71285714286
Punjab,Chennai,1324546.3699999999,19,69712.96684210526
Punjab,Chinsurah,2704637.91,34,79548.17382352942
Punjab,Coimbatore,1491963.99,27,55257.92555555556
Punjab,Cuttack,1453611.34,43,33804.91488372093
Punjab,Danapur,580729.71,17,34160.571176470585
Punjab,Darbhanga,1535398.5,24,63974.9375
Punjab,Davanagere,1428289.91,20,71414.49549999999
Punjab,Dehradun,568561.16,7,81223.02285714286
Punjab,Dehri,893232.8099999999,20,44661.640499999994
Punjab,Delhi,1576054.17,41,38440.3456097561
Punjab,Deoghar,1268954.67,13,97611.89769230768
Punjab,Dharmavaram,1110819.18,9,123424.35333333333
Punjab,Dhule,218797.53,5,43759.506
Punjab,Dibrugarh,1059098.78,30,35303.29266666667
Punjab,Durg,698916.5,8,87364.5625
Punjab,Durgapur,1818273.55,44,41324.398863636365
Punjab,Eluru,1349568.0,29,46536.8275862069
Punjab,Erode,814655.61,19,42876.611052631575
Punjab,Etawah,376553.03,14,26896.645
Punjab,Faridabad,911442.62,23,39627.94
Punjab,Fatehpur,218875.66,10,21887.566
Punjab,Firozabad,558368.22,12,46530.685
Punjab,Gandhinagar,46377.810000000005,2,23188.905000000002
Punjab,Gaya,1834982.61,36,50971.739166666666
Punjab,Ghaziabad,3487096.17,46,75806.43847826087
Punjab,Giridih,376657.01999999996,18,20925.39
Punjab,Gorakhpur,1513730.93,27,56064.108518518515
Punjab,Gudivada,256759.07,7,36679.86714285715
Punjab,Gulbarga,1962700.72,44,44606.83454545454
Punjab,Guna,760912.2,9,84545.79999999999
Punjab,Guntakal,899268.49,27,33306.24037037037
Punjab,Guntur,1652743.1300000001,37,44668.733243243245
Punjab,Gurgaon,464976.67,9,51664.07444444444
Punjab,Guwahati,542979.15,10,54297.915
Punjab,Gwalior,1389583.19,26,53445.50730769231
Punjab,Hajipur,778908.44,16,48681.7775
Punjab,Haldia,947247.38,29,32663.70275862069
Punjab,Hapur,281052.65,8,35131.58125
Punjab,Haridwar,1171878.8499999999,21,55803.754761904755
Punjab,Hazaribagh,966212.17,15,64414.14466666667
Punjab,Hindupur,708304.29,25,28332.1716
Punjab,Hospet,253125.91999999998,9,28125.10222222222
Punjab,Hosur,627968.85,12,52330.737499999996
Punjab,Hubli–Dharwad,430862.55,17,25344.855882352942
Punjab,Hyderabad,126393.75,5,25278.75
Punjab,Imphal,1416371.73,29,48840.40448275862
Punjab,Indore,2117530.84,36,58820.301111111105
Punjab,Jabalpur,1258706.47,26,48411.787307692306
Punjab,Jaipur,644174.4400000001,9,71574.93777777778
Punjab,Jalandhar,2147303.61,30,71576.787
Punjab,Jalgaon,128491.44,7,18355.920000000002
Punjab,Jalna,1275006.78,21,60714.60857142857
Punjab,Jamalpur,634660.0,18,35258.88888888889
Punjab,Jammu,632000.29,19,33263.17315789474
Punjab,Jamnagar,788679.17,10,78867.917
Punjab,Jamshedpur,332866.95,11,30260.63181818182
Punjab,Jaunpur,2170330.9,40,54258.2725
Punjab,Jehanabad,644106.79,16,40256.674375
Punjab,Jhansi,1162959.51,18,64608.861666666664
Punjab,Jodhpur,1032670.33,12,86055.86083333332
Punjab,Jorhat,842475.09,16,52654.693125
Punjab,Junagadh,1373960.1099999999,30,45798.67033333333
Punjab,Kadapa,1244372.0,16,77773.25
Punjab,Kamarhati,2207523.22,48,45990.067083333335
Punjab,Kanpur,998438.86,23,43410.385217391304
Punjab,Karaikudi,1163528.61,16,72720.538125
Punjab,Karawal Nagar,771543.77,12,64295.31416666667
Punjab,Karimnagar,247858.29,11,22532.57181818182
Punjab,Karnal,1699199.03,26,65353.80884615385
Punjab,Katihar,1294073.46,21,61622.54571428571
Punjab,Katni,1218448.33,27,45127.71592592593
Punjab,Kavali,199250.01,9,22138.89
Punjab,Khammam,806150.22,15,53743.348
Punjab,Khandwa,1049203.63,21,49962.07761904762
Punjab,Kharagpur,2331884.63,46,50693.14413043478
Punjab,Khora ,1804599.42,39,46271.78
Punjab,Kirari Suleman Nagar,1245553.55,19,65555.45
Punjab,Kishanganj,2593848.38,45,57641.07511111111
Punjab,Kochi,2698384.9499999997,32,84324.52968749999
Punjab,Kolhapur,1152532.85,24,48022.20208333334
Punjab,Kolkata,1142220.04,37,30870.81189189189
Punjab,Kollam,425009.66000000003,9,47223.29555555556
Punjab,Korba,2385742.69,35,68164.07685714285
Punjab,Kota,1793097.52,29,61830.948965517244
Punjab,Kottayam,834661.08,14,59618.648571428566
Punjab,Kozhikode,1152949.13,20,57647.45649999999
Punjab,Kumbakonam,1333943.93,27,49405.33074074074
Punjab,Kurnool,722364.13,13,55566.47153846154
Punjab,Latur,200903.77,10,20090.377
Punjab,Loni,714338.1599999999,7,102048.30857142856
Punjab,Lucknow,1285630.87,34,37812.672647058826
Punjab,Ludhiana,741288.45,21,35299.45
Punjab,Machilipatnam,866016.44,19,45579.81263157894
Punjab,Madhyamgram,1213773.33,20,60688.66650000001
Punjab,Madurai,606472.94,18,33692.94111111111
Punjab,Mahbubnagar,996442.1200000001,21,47449.624761904764
Punjab,Maheshtala,658176.72,10,65817.67199999999
Punjab,Malda,1464534.34,21,69739.73047619048
Punjab,Mangalore,2514013.25,39,64461.8782051282
Punjab,Mango,1725884.98,32,53933.905625
Punjab,Mau,1110257.78,32,34695.555625
Punjab,Medininagar,657699.0900000001,15,43846.60600000001
Punjab,Meerut,1264717.05,21,60224.62142857143
Punjab,Mehsana,956552.8,27,35427.88148148148
Punjab,Mira-Bhayandar,638541.98,15,42569.46533333333
Punjab,Miryalaguda,1350971.29,26,51960.434230769235
Punjab,Mirzapur,414472.81,10,41447.281
Punjab,Moradabad,1080595.1099999999,19,56873.426842105255
Punjab,Morbi,941323.59,12,78443.63249999999
Punjab,Mumbai,947373.7999999999,18,52631.87777777777
Punjab,Munger,2104260.03,32,65758.1259375
Punjab,Muzaffarnagar,91006.73000000001,9,10111.85888888889
Punjab,Muzaffarpur,2959581.04,57,51922.47438596491
Punjab,Mysore,496634.63,22,22574.301363636365
Punjab,Nadiad,567572.16,13,43659.39692307693
Punjab,Nagercoil,564225.79,10,56422.579000000005
Punjab,Nagpur,236302.34,15,15753.489333333333
Punjab,Naihati,1126336.56,36,31287.126666666667
Punjab,Nanded,213373.66000000003,6,35562.27666666667
Punjab,Nandyal,1775769.06,40,44394.226500000004
Punjab,Nangloi Jat,1252964.03,29,43205.65620689655
Punjab,Narasaraopet,678065.61,22,30821.16409090909
Punjab,Navi Mumbai,734197.02,10,73419.702
Punjab,Nellore,642995.88,18,35721.99333333333
Punjab,New Delhi,500524.7,11,45502.24545454545
Punjab,Nizamabad,3362554.21,43,78198.93511627907
Punjab,Ongole,1268890.2,26,48803.46923076923
Punjab,Orai,1696751.23,45,37705.58288888889
Punjab,Pali,995438.89,13,76572.22230769231
Punjab,Pallavaram,765049.63,9,85005.51444444444
Punjab,Panchkula,1440965.95,13,110843.53461538462
Punjab,Panihati,971224.43,25,38848.9772
Punjab,Panipat,2940406.56,56,52507.26
Punjab,Panvel,795115.7,18,44173.09444444444
Punjab,Parbhani,1268830.1099999999,24,52867.92124999999
Punjab,Patiala,2084715.74,21,99272.1780952381
Punjab,Patna,729562.21,10,72956.22099999999
Punjab,Phusro,1158919.82,16,72432.48875
Punjab,Pimpri-Chinchwad,1320399.6199999999,24,55016.650833333326
Punjab,Pondicherry,358347.87,8,44793.48375
Punjab,Pudukkottai,584303.83,13,44946.44846153846
Punjab,Raebareli,485420.63999999996,14,34672.90285714286
Punjab,Raichur,1750886.74,21,83375.55904761904
Punjab,Raiganj,823244.89,16,51452.805625
Punjab,Raipur,492164.74000000005,9,54684.97111111112
Punjab,Rajpur Sonarpur,2089428.87,36,58039.690833333334
Punjab,Ramagundam,1759674.1099999999,39,45119.848974358974
Punjab,Ranchi,1759064.51,30,58635.48366666667
Punjab,Ratlam,758406.21,12,63200.517499999994
Punjab,Raurkela Industrial Township,1275520.74,25,51020.8296
Punjab,Rewa,1414567.88,17,83209.87529411764
Punjab,Rourkela,1803424.85,42,42938.686904761904
Punjab,Sagar,389783.83,14,27841.702142857142
Punjab,Saharanpur,736417.79,10,73641.77900000001
Punjab,Salem,322722.53,10,32272.253000000004
Punjab,Sambalpur,1357770.15,29,46819.660344827586
Punjab,Sambhal,426106.02,8,53263.2525
Punjab,Sangli-Miraj & Kupwad,1874523.15,33,56803.73181818181
Punjab,Sasaram,881852.19,14,62989.44214285714
Punjab,Satara,980418.17,29,33807.52310344828
Punjab,Satna,358409.81,9,39823.31222222222
Punjab,Secunderabad,1248158.47,29,43039.94724137931
Punjab,Serampore,950695.08,27,35210.928888888884
Punjab,Shahjahanpur,1038203.14,32,32443.848125
Punjab,Shimla,1260172.03,28,45006.14392857143
Punjab,Shivpuri,2600691.8600000003,45,57793.15244444445
Punjab,Sikar,1722544.05,25,68901.762
Punjab,Silchar,840712.64,11,76428.42181818181
Punjab,Siliguri,3418332.28,55,62151.496
Punjab,Singrauli,773339.51,21,36825.69095238095
Punjab,Sirsa,383678.71,21,18270.41476190476
Punjab,Siwan,452608.57,11,41146.233636363635
Punjab,Solapur,567592.57,18,31532.920555555553
Punjab,Sonipat,1107145.6,20,55357.280000000006
Punjab,Srikakulam,1418921.44,36,39414.484444444446
Punjab,Srinagar,992440.0499999999,24,41351.66875
Punjab,Sultan Pur Majra,853433.27,10,85343.327
Punjab,Surat,1612939.92,24,67205.83
Punjab,Surendranagar Dudhrej,2532251.66,53,47778.33320754717
Punjab,Suryapet,1858518.74,22,84478.12454545454
Punjab,Tadepalligudem,1216642.29,26,46793.934230769235
Punjab,Tenali,869958.68,16,54372.4175
Punjab,Tezpur,1009837.14,15,67322.476
Punjab,Thane,1411703.1400000001,26,54296.274615384624
Punjab,Thanjavur,2187258.67,38,57559.43868421052
Punjab,Thiruvananthapuram,3715720.0,84,44234.76190476191
Punjab,Thoothukudi,945586.99,20,47279.3495
Punjab,Thrissur,2008081.13,37,54272.46297297297
Punjab,Tinsukia,379895.77,8,47486.97125
Punjab,Tiruchirappalli,2753992.85,38,72473.49605263158
Punjab,Tirunelveli,766859.33,22,34857.24227272727
Punjab,Tirupati,208769.26,6,34794.87666666667
Punjab,Tiruppur,1306962.86,24,54456.785833333335
Punjab,Tumkur,3409421.35,39,87421.06025641026
Punjab,Udaipur,1615698.17,13,124284.4746153846
Punjab,Udupi,875493.79,25,35019.7516
Punjab,Ujjain,927032.65,11,84275.69545454545
Punjab,Ulhasnagar,1479354.1700000002,18,82186.34277777778
Punjab,Uluberia,1193922.8,21,56853.46666666667
Punjab,Unnao,1245201.8,23,54139.208695652174
Punjab,Vadodara,713807.02,23,31035.087826086958
Punjab,Varanasi,285937.01999999996,7,40848.14571428571
Punjab,Vasai-Virar,226976.87,9,25219.652222222223
Punjab,Vellore,317592.03,9,35288.003333333334
Punjab,Vijayanagaram,1981793.28,38,52152.454736842104
Punjab,Visakhapatnam,318874.66000000003,7,45553.52285714286
Punjab,Warangal,633185.3200000001,23,27529.796521739132
Punjab,Yamunanagar,2355324.67,27,87234.24703703703
Rajasthan,Adoni,3355966.1999999997,55,61017.56727272727
Rajasthan,Agartala,3088145.19,64,48252.26859375
Rajasthan,Agra,1233497.75,41,30085.310975609755
Rajasthan,Ahmedabad,2193425.04,38,57721.71157894737
Rajasthan,Ahmednagar,3163369.87,65,48667.22876923077
Rajasthan,Aizawl,4523594.45,85,53218.75823529412
Rajasthan,Ajmer,3870205.13,61,63445.98573770492
Rajasthan,Akola,1733410.9,33,52527.60303030303
Rajasthan,Alappuzha,2182748.33,56,38977.64875
Rajasthan,Aligarh,591761.26,32,18492.539375
Rajasthan,Allahabad,2390231.62,61,39184.12491803279
Rajasthan,Alwar,1018415.9500000001,23,44278.95434782609
Rajasthan,Ambala,2781486.7,63,44150.582539682546
Rajasthan,Ambarnath,2785964.81,51,54626.76098039216
Rajasthan,Ambattur,804930.61,18,44718.36722222222
Rajasthan,Amravati,2257411.92,61,37006.75278688524
Rajasthan,Amritsar,4605129.49,53,86889.23566037737
Rajasthan,Amroha,1000892.4299999999,28,35746.158214285715
Rajasthan,Anand,471563.09,9,52395.89888888889
Rajasthan,Anantapur,2415041.0,45,53667.57777777778
Rajasthan,Anantapuram,2391830.9699999997,40,59795.774249999995
Rajasthan,Arrah,689738.96,20,34486.948
Rajasthan,Asansol,2952351.3200000003,69,42787.70028985508
Rajasthan,Aurangabad,3182320.31,53,60043.77943396226
Rajasthan,Avadi,1501450.75,33,45498.507575757576
Rajasthan,Bahraich,2023516.03,20,101175.8015
Rajasthan,Ballia,4647027.19,84,55321.75226190477
Rajasthan,Bally,4902420.25,91,53872.75
Rajasthan,Bangalore,2947752.12,48,61411.5025
Rajasthan,Baranagar,614358.36,17,36138.727058823526
Rajasthan,Barasat,4646001.149999999,86,54023.269186046506
Rajasthan,Bardhaman,1911340.42,49,39006.947346938774
Rajasthan,Bareilly,3201197.39,60,53353.289833333336
Rajasthan,Bathinda,587505.2000000001,23,25543.70434782609
Rajasthan,Begusarai,1275846.8,37,34482.34594594595
Rajasthan,Bellary,246455.55,7,35207.93571428571
Rajasthan,Berhampore,1783421.5,30,59447.38333333333
Rajasthan,Berhampur,3541664.9,64,55338.5140625
Rajasthan,Bettiah,1533793.8,22,69717.90000000001
Rajasthan,Bhagalpur,3648145.44,64,57002.2725
Rajasthan,Bhalswa Jahangir Pur,4241973.38,71,59746.10394366197
Rajasthan,Bharatpur,2018153.71,48,42044.86895833333
Rajasthan,Bhatpara,3872099.34,59,65628.80237288136
Rajasthan,Bhavnagar,1169919.4000000001,17,68818.78823529412
Rajasthan,Bhilai,4175074.3,74,56419.92297297297
Rajasthan,Bhilwara,4830926.16,75,64412.3488
Rajasthan,Bhimavaram,1765309.03,36,49036.36194444445
Rajasthan,Bhind,1764968.24,38,46446.53263157895
Rajasthan,Bhiwandi,3069180.95,43,71376.3011627907
Rajasthan,Bhiwani,2250533.35,42,53584.127380952385
Rajasthan,Bhopal,1847677.8499999999,23,80333.81956521739
Rajasthan,Bhubaneswar,457221.04,16,28576.315
Rajasthan,Bhusawal,4791810.12,68,70467.79588235295
Rajasthan,Bidar,2331030.15,30,77701.00499999999
Rajasthan,Bidhannagar,2164579.9699999997,50,43291.59939999999
Rajasthan,Bijapur,5427785.07,89,60986.3491011236
Rajasthan,Bikaner,324731.77,10,32473.177000000003
Rajasthan,Bilaspur,1758991.58,36,48860.877222222225
Rajasthan,Bokaro,804083.88,34,23649.52588235294
Rajasthan,Bongaigaon,2370829.89,36,65856.38583333333
Rajasthan,Bulandshahr,2314564.59,47,49246.05510638298
Rajasthan,Burhanpur,1714323.01,51,33614.176666666666
Rajasthan,Buxar,4556139.19,75,60748.52253333334
Rajasthan,Chandigarh,885528.37,20,44276.4185
Rajasthan,Chandrapur,2645489.68,50,52909.793600000005
Rajasthan,Chapra,3398292.9,73,46551.957534246576
Rajasthan,Chennai,3526249.77,61,57807.37327868852
Rajasthan,Chinsurah,1167241.64,28,41687.201428571425
Rajasthan,Chittoor,2495227.39,57,43775.91912280702
Rajasthan,Coimbatore,1163578.53,22,52889.93318181818
Rajasthan,Cuttack,1636929.01,43,38068.11651162791
Rajasthan,Danapur,1457709.3900000001,25,58308.37560000001
Rajasthan,Darbhanga,2669841.12,52,51343.098461538466
Rajasthan,Davanagere,563772.38,13,43367.10615384615
Rajasthan,Dehradun,1953806.71,37,52805.586756756755
Rajasthan,Dehri,1791561.63,47,38118.33255319149
Rajasthan,Delhi,1238517.35,35,35386.21
Rajasthan,Deoghar,3598606.84,50,71972.1368
Rajasthan,Dewas,596311.83,21,28395.801428571427
Rajasthan,Dhanbad,496745.74,26,19105.605384615385
Rajasthan,Dharmavaram,991643.03,27,36727.51962962963
Rajasthan,Dhule,2545632.91,51,49914.37078431373
Rajasthan,Dibrugarh,3126912.17,57,54858.108245614036
Rajasthan,Dindigul,1778628.47,23,77331.67260869565
Rajasthan,Durg,1880810.28,43,43739.77395348837
Rajasthan,Durgapur,2572376.72,55,46770.48581818182
Rajasthan,Eluru,1503499.38,24,62645.807499999995
Rajasthan,Erode,3709817.73,71,52250.953943661974
Rajasthan,Etawah,2995167.4499999997,68,44046.58014705882
Rajasthan,Faridabad,2779455.72,38,73143.57157894738
Rajasthan,Farrukhabad,1452423.7899999998,27,53793.4737037037
Rajasthan,Fatehpur,2017107.9400000002,32,63034.623125000006
Rajasthan,Firozabad,2738890.68,25,109555.6272
Rajasthan,Gandhidham,3484212.71,47,74132.18531914894
Rajasthan,Gandhinagar,1579533.6500000001,27,58501.2462962963
Rajasthan,Gangtok,2291022.99,37,61919.54027027028
Rajasthan,Gaya,2681145.66,43,62352.2246511628
Rajasthan,Ghaziabad,2047549.22,45,45501.09377777778
Rajasthan,Giridih,3310096.12,49,67552.98204081634
Rajasthan,Gopalpur,5157975.87,83,62144.28759036145
Rajasthan,Gorakhpur,2375011.22,39,60897.7235897436
Rajasthan,Gudivada,1788048.53,51,35059.775098039216
Rajasthan,Gulbarga,1357470.87,26,52210.41807692308
Rajasthan,Guna,3400674.15,72,47231.58541666667
Rajasthan,Guntakal,1397842.93,42,33281.97452380952
Rajasthan,Guntur,466129.72000000003,11,42375.42909090909
Rajasthan,Gurgaon,4223769.5600000005,71,59489.71211267606
Rajasthan,Guwahati,1617715.45,44,36766.26022727272
Rajasthan,Gwalior,1798300.8800000001,38,47323.707368421055
Rajasthan,Hajipur,4407408.19,65,67806.27984615385
Rajasthan,Haldia,1417971.43,36,39388.09527777778
Rajasthan,Hapur,1258263.8599999999,34,37007.76058823529
Rajasthan,Haridwar,2800770.43,55,50923.09872727273
Rajasthan,Hazaribagh,1060510.96,33,32136.695757575755
Rajasthan,Hindupur,1301539.9000000001,33,39440.603030303035
Rajasthan,Hospet,1879074.25,39,48181.39102564102
Rajasthan,Hosur,5741860.82,95,60440.64021052632
Rajasthan,Howrah,2519656.38,52,48454.930384615385
Rajasthan,Hubli–Dharwad,2484412.43,47,52859.838936170214
Rajasthan,Hyderabad,3060140.64,66,46365.76727272727
Rajasthan,Ichalkaranji,975056.1799999999,29,33622.62689655172
Rajasthan,Imphal,3248113.5,60,54135.225
Rajasthan,Indore,2244074.8,49,45797.44489795918
Rajasthan,Jabalpur,2103604.72,57,36905.34596491228
